id,datetime,platform,sun_elevation,cloud,day,doy,hour,month
LC08_L1TP_011010_20170623_20200903_02_T1,2017-06-23 15:12:19.348233+00:00,LANDSAT_8,42.46368987,29.45,2017-06-23,174,15,6
LC08_L1TP_013010_20170621_20201015_02_T1,2017-06-21 15:24:40.414346+00:00,LANDSAT_8,42.48561349,63.15,2017-06-21,172,15,6
LC08_L1TP_010011_20170616_20201016_02_T1,2017-06-16 15:06:30.256884+00:00,LANDSAT_8,43.67894015,46.97,2017-06-16,167,15,6
LC08_L1TP_010010_20170616_20201015_02_T1,2017-06-16 15:06:06.374318+00:00,LANDSAT_8,42.42032083,0.65,2017-06-16,167,15,6
LC08_L1TP_012010_20170614_20201015_02_T1,2017-06-14 15:18:27.317634+00:00,LANDSAT_8,42.34603764,15.48,2017-06-14,165,15,6
LC08_L1TP_011010_20170607_20200903_02_T1,2017-06-07 15:12:13.666797+00:00,LANDSAT_8,41.86973468,3.68,2017-06-07,158,15,6
LC08_L1TP_013010_20170605_20200903_02_T1,2017-06-05 15:24:34.415560+00:00,LANDSAT_8,41.6739214,47.19,2017-06-05,156,15,6
LC08_L1TP_010011_20170531_20201015_02_T1,2017-05-31 15:06:23.432590+00:00,LANDSAT_8,42.33555843,0.0,2017-05-31,151,15,5
LC08_L1TP_010010_20170531_20201016_02_T1,2017-05-31 15:05:59.537315+00:00,LANDSAT_8,41.06458342,0.01,2017-05-31,151,15,5
LC08_L1GT_012010_20170529_20201016_02_T2,2017-05-29 15:18:20.158906+00:00,LANDSAT_8,40.77758048,87.31,2017-05-29,149,15,5
LC08_L1TP_011010_20170522_20201015_02_T1,2017-05-22 15:12:05.216077+00:00,LANDSAT_8,39.57181255,53.11,2017-05-22,142,15,5
LC08_L1TP_013010_20170520_20200904_02_T1,2017-05-20 15:24:25.575094+00:00,LANDSAT_8,39.17498619,51.29,2017-05-20,140,15,5
LC08_L1TP_010011_20170515_20200904_02_T1,2017-05-15 15:06:13.579319+00:00,LANDSAT_8,39.35403996,0.3,2017-05-15,135,15,5
LC08_L1TP_010010_20170515_20201015_02_T1,2017-05-15 15:05:49.684045+00:00,LANDSAT_8,38.07743811,0.01,2017-05-15,135,15,5
LC08_L1TP_012010_20170513_20200904_02_T1,2017-05-13 15:18:09.884686+00:00,LANDSAT_8,37.60333357,8.2,2017-05-13,133,15,5
LC08_L1TP_014010_20170511_20201015_02_T1,2017-05-11 15:30:30.034503+00:00,LANDSAT_8,37.10863031,64.63,2017-05-11,131,15,5
LC08_L1TP_011010_20170506_20201015_02_T1,2017-05-06 15:11:53.646209+00:00,LANDSAT_8,35.77551718,85.66,2017-05-06,126,15,5
LC08_L1TP_013010_20170504_20200904_02_T1,2017-05-04 15:24:13.668893+00:00,LANDSAT_8,35.21287006,13.07,2017-05-04,124,15,5
LC08_L1TP_010011_20170429_20200904_02_T1,2017-04-29 15:06:05.136480+00:00,LANDSAT_8,34.99205858,0.35,2017-04-29,119,15,4
LC08_L1TP_010010_20170429_20200904_02_T1,2017-04-29 15:05:41.241205+00:00,LANDSAT_8,33.71799297,0.0,2017-04-29,119,15,4
LC08_L1TP_011010_20170420_20200904_02_T1,2017-04-20 15:11:58.572879+00:00,LANDSAT_8,30.7861985,0.02,2017-04-20,110,15,4
LC08_L1GT_013010_20170418_20200904_02_T2,2017-04-18 15:24:21.527198+00:00,LANDSAT_8,30.09943906,99.9,2017-04-18,108,15,4
LC08_L1TP_010011_20170413_20200904_02_T1,2017-04-13 15:06:16.011997+00:00,LANDSAT_8,29.58339477,34.99,2017-04-13,103,15,4
LC08_L1TP_010010_20170413_20200904_02_T1,2017-04-13 15:05:52.142140+00:00,LANDSAT_8,28.31950173,0.53,2017-04-13,103,15,4
LC08_L1TP_012010_20170411_20200904_02_T1,2017-04-11 15:18:14.918879+00:00,LANDSAT_8,27.59388796,0.02,2017-04-11,101,15,4
LC08_L1TP_011010_20170404_20200904_02_T1,2017-04-04 15:12:07.658826+00:00,LANDSAT_8,24.96901215,0.0,2017-04-04,94,15,4
LC08_L1TP_013010_20170402_20200904_02_T1,2017-04-02 15:24:30.202705+00:00,LANDSAT_8,24.20540128,0.02,2017-04-02,92,15,4
LC08_L1TP_010011_20170328_20200904_02_T1,2017-03-28 15:06:23.608076+00:00,LANDSAT_8,23.50861361,4.35,2017-03-28,87,15,3
LC08_L1TP_010010_20170328_20200904_02_T1,2017-03-28 15:05:59.746690+00:00,LANDSAT_8,22.25780119,18.21,2017-03-28,87,15,3
LC08_L1TP_012010_20170326_20200904_02_T1,2017-03-26 15:18:22.053370+00:00,LANDSAT_8,21.47569107,0.01,2017-03-26,85,15,3
LC08_L1GT_011010_20170319_20200904_02_T2,2017-03-19 15:12:15.052269+00:00,LANDSAT_8,18.70380042,100.0,2017-03-19,78,15,3
LC08_L1TP_013010_20170317_20200904_02_T1,2017-03-17 15:24:38.070747+00:00,LANDSAT_8,17.91299994,0.07,2017-03-17,76,15,3
LC08_L1TP_010011_20170312_20200904_02_T1,2017-03-12 15:06:32.730250+00:00,LANDSAT_8,17.16468727,37.28,2017-03-12,71,15,3
LC08_L1TP_010010_20170312_20200904_02_T1,2017-03-12 15:06:08.856156+00:00,LANDSAT_8,15.92571565,20.3,2017-03-12,71,15,3
LC08_L1TP_012010_20170310_20200904_02_T1,2017-03-10 15:18:31.705240+00:00,LANDSAT_8,15.13977467,0.23,2017-03-10,69,15,3
LC08_L1TP_011010_20170303_20200905_02_T1,2017-03-03 15:12:24.742801+00:00,LANDSAT_8,12.40551801,39.47,2017-03-03,62,15,3
LC08_L1TP_013010_20170301_20200905_02_T1,2017-03-01 15:24:47.354804+00:00,LANDSAT_8,11.64057422,8.12,2017-03-01,60,15,3
LC08_L1TP_010011_20170224_20200905_02_T1,2017-02-24 15:06:40.879416+00:00,LANDSAT_8,10.97958213,5.64,2017-02-24,55,15,2
LC08_L1TP_010010_20170224_20200905_02_T1,2017-02-24 15:06:17.013795+00:00,LANDSAT_8,9.74915419,39.97,2017-02-24,55,15,2
LC08_L1TP_012010_20170222_20200905_02_T1,2017-02-22 15:18:39.392693+00:00,LANDSAT_8,9.01320013,8.93,2017-02-22,53,15,2
LC08_L1TP_011010_20170215_20200905_02_T1,2017-02-15 15:12:30.774300+00:00,LANDSAT_8,6.51466558,40.11,2017-02-15,46,15,2
LC08_L1TP_082234_20180627_20200831_02_T1,2018-06-27 23:59:44.460114+00:00,LANDSAT_8,11.00287076,0.1,2018-06-27,178,23,6
LC08_L1TP_011010_20180626_20200831_02_T1,2018-06-26 15:11:35.100541+00:00,LANDSAT_8,42.38475591,36.62,2018-06-26,177,15,6
LC08_L1GT_084234_20180626_20200831_02_T2,2018-06-26 00:12:04.930398+00:00,LANDSAT_8,11.05270603,98.35,2018-06-26,177,0,6
LC08_L1TP_084233_20180626_20200831_02_T2,2018-06-26 00:11:41.035123+00:00,LANDSAT_8,9.71241269,75.0,2018-06-26,177,0,6
LC08_L1TP_013010_20180624_20200831_02_T1,2018-06-24 15:23:55.553974+00:00,LANDSAT_8,42.44498224,76.41,2018-06-24,175,15,6
LC08_L1TP_081234_20180620_20200831_02_T2,2018-06-20 23:53:29.379573+00:00,LANDSAT_8,11.05907302,40.77,2018-06-20,171,23,6
LC08_L1TP_010011_20180619_20200831_02_T1,2018-06-19 15:05:43.822194+00:00,LANDSAT_8,43.72878083,40.26,2018-06-19,170,15,6
LC08_L1TP_010010_20180619_20200831_02_T1,2018-06-19 15:05:19.931157+00:00,LANDSAT_8,42.47500154,45.83,2018-06-19,170,15,6
LC08_L1TP_083234_20180619_20200831_02_T1,2018-06-19 00:05:49.718645+00:00,LANDSAT_8,11.01488209,95.47,2018-06-19,170,0,6
LC08_L1TP_012010_20180617_20200831_02_T1,2018-06-17 15:17:40.257532+00:00,LANDSAT_8,42.43859345,58.85,2018-06-17,168,15,6
LC08_L1TP_014010_20180615_20200831_02_T1,2018-06-15 15:30:00.528820+00:00,LANDSAT_8,42.37482092,67.62,2018-06-15,166,15,6
LC08_L1TP_082234_20180611_20200831_02_T1,2018-06-11 23:59:34.062202+00:00,LANDSAT_8,10.65452955,0.05,2018-06-11,162,23,6
LC08_L1TP_011010_20180610_20200831_02_T1,2018-06-10 15:11:24.457145+00:00,LANDSAT_8,42.09420649,1.6,2018-06-10,161,15,6
LC08_L1GT_084234_20180610_20200831_02_T2,2018-06-10 00:11:54.223497+00:00,LANDSAT_8,10.49398714,33.26,2018-06-10,161,0,6
LC08_L1TP_084233_20180610_20200831_02_T1,2018-06-10 00:11:30.328222+00:00,LANDSAT_8,9.14772421,19.19,2018-06-10,161,0,6
LC08_L1GT_013010_20180608_20200831_02_T2,2018-06-08 15:23:44.614249+00:00,LANDSAT_8,41.93522536,99.14,2018-06-08,159,15,6
LC08_L1GT_081234_20180604_20200831_02_T2,2018-06-04 23:53:18.635088+00:00,LANDSAT_8,9.98017146,100.0,2018-06-04,155,23,6
LC08_L1TP_010011_20180603_20200831_02_T1,2018-06-03 15:05:34.242846+00:00,LANDSAT_8,42.68370522,63.43,2018-06-03,154,15,6
LC08_L1GT_010010_20180603_20200831_02_T2,2018-06-03 15:05:10.351807+00:00,LANDSAT_8,41.41754069,99.68,2018-06-03,154,15,6
LC08_L1GT_083234_20180603_20200831_02_T2,2018-06-03 00:05:40.723971+00:00,LANDSAT_8,9.73454206,65.47,2018-06-03,154,0,6
LC08_L1TP_012010_20180601_20200831_02_T1,2018-06-01 15:17:32.419445+00:00,LANDSAT_8,41.16616789,96.26,2018-06-01,152,15,6
LC08_L1GT_082234_20180526_20200901_02_T2,2018-05-26 23:59:34.107789+00:00,LANDSAT_8,8.64455542,55.81,2018-05-26,146,23,5
LC08_L1TP_011010_20180525_20201015_02_T1,2018-05-25 15:11:27.391772+00:00,LANDSAT_8,40.07926196,32.21,2018-05-25,145,15,5
LC08_L1GT_084234_20180525_20200901_02_T2,2018-05-25 00:11:57.408113+00:00,LANDSAT_8,8.29395285,80.42,2018-05-25,145,0,5
LC08_L1GT_084233_20180525_20201015_02_T2,2018-05-25 00:11:33.542490+00:00,LANDSAT_8,6.94953831,62.5,2018-05-25,145,0,5
LC08_L1TP_013010_20180523_20200901_02_T1,2018-05-23 15:23:50.683645+00:00,LANDSAT_8,39.7153394,16.26,2018-05-23,143,15,5
LC08_L1TP_081234_20180519_20200901_02_T1,2018-05-19 23:53:29.025444+00:00,LANDSAT_8,7.31893656,35.57,2018-05-19,139,23,5
LC08_L1TP_010011_20180518_20200901_02_T1,2018-05-18 15:05:46.090531+00:00,LANDSAT_8,39.96866629,60.44,2018-05-18,138,15,5
LC08_L1TP_010010_20180518_20200901_02_T1,2018-05-18 15:05:22.224908+00:00,LANDSAT_8,38.69630808,12.03,2018-05-18,138,15,5
LC08_L1TP_083234_20180518_20200901_02_T1,2018-05-18 00:05:52.198987+00:00,LANDSAT_8,6.89636153,24.69,2018-05-18,138,0,5
LC08_L1TP_012010_20180516_20200901_02_T1,2018-05-16 15:17:45.377220+00:00,LANDSAT_8,38.25174334,0.23,2018-05-16,136,15,5
LC08_L1TP_082234_20180510_20201015_02_T1,2018-05-10 23:59:46.439090+00:00,LANDSAT_8,5.26437835,0.78,2018-05-10,130,23,5
LC08_L1TP_011010_20180509_20200901_02_T1,2018-05-09 15:11:39.485912+00:00,LANDSAT_8,36.52125315,0.0,2018-05-09,129,15,5
LC08_L1TP_013010_20180507_20200901_02_T1,2018-05-07 15:24:02.430524+00:00,LANDSAT_8,35.98412407,12.28,2018-05-07,127,15,5
LC08_L1TP_010011_20180502_20200901_02_T1,2018-05-02 15:05:56.896667+00:00,LANDSAT_8,35.82336093,100.0,2018-05-02,122,15,5
LC08_L1TP_010010_20180502_20201015_02_T2,2018-05-02 15:05:33.031045+00:00,LANDSAT_8,34.55082179,23.47,2018-05-02,122,15,5
LC08_L1TP_012010_20180430_20200901_02_T1,2018-04-30 15:17:55.827314+00:00,LANDSAT_8,33.95144875,0.36,2018-04-30,120,15,4
LC08_L1TP_011010_20180423_20201015_02_T1,2018-04-23 15:11:48.707548+00:00,LANDSAT_8,31.71592572,0.0,2018-04-23,113,15,4
LC08_L1TP_013010_20180421_20201016_02_T1,2018-04-21 15:24:11.317431+00:00,LANDSAT_8,31.0472419,35.93,2018-04-21,111,15,4
LC08_L1TP_010011_20180416_20201015_02_T1,2018-04-16 15:06:05.677622+00:00,LANDSAT_8,30.57225204,0.1,2018-04-16,106,15,4
LC08_L1TP_010010_20180416_20200901_02_T1,2018-04-16 15:05:41.816236+00:00,LANDSAT_8,29.30736336,0.0,2018-04-16,106,15,4
LC08_L1TP_012010_20180414_20200901_02_T1,2018-04-14 15:18:04.743747+00:00,LANDSAT_8,28.59541632,33.27,2018-04-14,104,15,4
LC08_L1TP_011010_20180407_20200901_02_T1,2018-04-07 15:11:58.102393+00:00,LANDSAT_8,26.01276895,43.32,2018-04-07,97,15,4
LC08_L1TP_013010_20180405_20200901_02_T1,2018-04-05 15:24:20.839448+00:00,LANDSAT_8,25.25886483,16.39,2018-04-05,95,15,4
LC08_L1TP_010011_20180331_20200901_02_T1,2018-03-31 15:06:14.814474+00:00,LANDSAT_8,24.58504185,8.25,2018-03-31,90,15,3
LC08_L1TP_010010_20180331_20200901_02_T1,2018-03-31 15:05:50.953087+00:00,LANDSAT_8,23.33232792,14.5,2018-03-31,90,15,3
LC08_L1TP_012010_20180329_20200901_02_T1,2018-03-29 15:18:13.533484+00:00,LANDSAT_8,22.55655546,36.44,2018-03-29,88,15,3
LC08_L1TP_011010_20180322_20200901_02_T1,2018-03-22 15:12:05.727819+00:00,LANDSAT_8,19.79764793,0.03,2018-03-22,81,15,3
LC08_L1TP_013010_20180320_20200901_02_T2,2018-03-20 15:24:28.126062+00:00,LANDSAT_8,19.00737557,74.86,2018-03-20,79,15,3
LC08_L1TP_010011_20180315_20200901_02_T1,2018-03-15 15:06:21.224586+00:00,LANDSAT_8,18.25678209,45.99,2018-03-15,74,15,3
LC08_L1GT_010010_20180315_20200901_02_T2,2018-03-15 15:05:57.358963+00:00,LANDSAT_8,17.01667997,100.0,2018-03-15,74,15,3
LC08_L1TP_012010_20180313_20200901_02_T1,2018-03-13 15:18:20.316414+00:00,LANDSAT_8,16.22727947,9.59,2018-03-13,72,15,3
LC08_L1TP_011010_20180306_20200901_02_T1,2018-03-06 15:12:13.802876+00:00,LANDSAT_8,13.47256068,3.97,2018-03-06,65,15,3
LC08_L1TP_013010_20180304_20200902_02_T1,2018-03-04 15:24:36.586620+00:00,LANDSAT_8,12.69962077,39.14,2018-03-04,63,15,3
LC08_L1TP_010011_20180227_20200902_02_T1,2018-02-27 15:06:30.638036+00:00,LANDSAT_8,12.0131839,0.61,2018-02-27,58,15,2
LC08_L1TP_010010_20180227_20200902_02_T1,2018-02-27 15:06:06.763940+00:00,LANDSAT_8,10.78183231,12.16,2018-02-27,58,15,2
LC08_L1TP_012010_20180225_20200902_02_T1,2018-02-25 15:18:29.386820+00:00,LANDSAT_8,10.03356349,36.25,2018-02-25,56,15,2
LC08_L1TP_011010_20180218_20200902_02_T1,2018-02-18 15:12:21.718166+00:00,LANDSAT_8,7.47940835,40.88,2018-02-18,49,15,2
LC08_L1TP_013010_20180216_20200902_02_T1,2018-02-16 15:24:44.146692+00:00,LANDSAT_8,6.77945513,100.0,2018-02-16,47,15,2
LC08_L1TP_011010_20190629_20201015_02_T1,2019-06-29 15:12:28.217566+00:00,LANDSAT_8,42.26143502,19.39,2019-06-29,180,15,6
LC08_L1TP_084234_20190629_20200827_02_T1,2019-06-29 00:12:58.173727+00:00,LANDSAT_8,10.92438851,59.62,2019-06-29,180,0,6
LC08_L1TP_084233_20190629_20200827_02_T1,2019-06-29 00:12:34.282686+00:00,LANDSAT_8,9.58412454,31.96,2019-06-29,180,0,6
LC08_L1TP_013010_20190627_20200829_02_T1,2019-06-27 15:24:49.350536+00:00,LANDSAT_8,42.35881912,56.06,2019-06-27,178,15,6
LC08_L1TP_081234_20190623_20200827_02_T2,2019-06-23 23:54:24.366377+00:00,LANDSAT_8,11.02278663,48.92,2019-06-23,174,23,6
LC08_L1GT_010011_20190622_20200827_02_T2,2019-06-22 15:06:39.379249+00:00,LANDSAT_8,43.73851183,97.73,2019-06-22,173,15,6
LC08_L1GT_010010_20190622_20200827_02_T2,2019-06-22 15:06:15.492447+00:00,LANDSAT_8,42.48404033,99.99,2019-06-22,173,15,6
LC08_L1GT_083234_20190622_20200827_02_T2,2019-06-22 00:06:45.406276+00:00,LANDSAT_8,11.01533244,99.99,2019-06-22,173,0,6
LC08_L1TP_012010_20190620_20200827_02_T1,2019-06-20 15:18:36.532308+00:00,LANDSAT_8,42.48605861,88.0,2019-06-20,171,15,6
LC08_L1GT_082234_20190615_20200828_02_T2,2019-06-15 00:00:32.274286+00:00,LANDSAT_8,10.7825579,49.11,2019-06-15,166,0,6
LC08_L1TP_011010_20190613_20200830_02_T1,2019-06-13 15:12:23.286026+00:00,LANDSAT_8,42.27495693,62.43,2019-06-13,164,15,6
LC08_L1TP_084234_20190613_20200828_02_T1,2019-06-13 00:12:53.161777+00:00,LANDSAT_8,10.65709455,2.99,2019-06-13,164,0,6
LC08_L1TP_084233_20190613_20200828_02_T1,2019-06-13 00:12:29.266502+00:00,LANDSAT_8,9.30988029,0.68,2019-06-13,164,0,6
LC08_L1TP_013010_20190611_20200828_02_T1,2019-06-11 15:24:44.173455+00:00,LANDSAT_8,42.15322167,0.41,2019-06-11,162,15,6
LC08_L1GT_081234_20190607_20200828_02_T2,2019-06-07 23:54:18.736084+00:00,LANDSAT_8,10.22902248,90.45,2019-06-07,158,23,6
LC08_L1TP_010011_20190606_20200828_02_T1,2019-06-06 15:06:33.575246+00:00,LANDSAT_8,42.99504886,67.32,2019-06-06,157,15,6
LC08_L1TP_010010_20190606_20200828_02_T1,2019-06-06 15:06:09.684207+00:00,LANDSAT_8,41.72765308,31.49,2019-06-06,157,15,6
LC08_L1TP_083234_20190606_20200828_02_T1,2019-06-06 00:06:39.526055+00:00,LANDSAT_8,10.01603665,1.23,2019-06-06,157,0,6
LC08_L1TP_012010_20190604_20200829_02_T1,2019-06-04 15:18:30.453053+00:00,LANDSAT_8,41.51201391,78.44,2019-06-04,155,15,6
LC08_L1TP_082234_20190530_20200828_02_T1,2019-05-30 00:00:25.437418+00:00,LANDSAT_8,9.07847516,0.05,2019-05-30,150,0,5
LC08_L1TP_011010_20190528_20200828_02_T1,2019-05-28 15:12:16.250193+00:00,LANDSAT_8,40.54843763,0.24,2019-05-28,148,15,5
LC08_L1TP_084234_20190528_20200828_02_T1,2019-05-28 00:12:46.053988+00:00,LANDSAT_8,8.75995791,16.53,2019-05-28,148,0,5
LC08_L1TP_084233_20190528_20200828_02_T1,2019-05-28 00:12:22.158713+00:00,LANDSAT_8,7.41166344,12.94,2019-05-28,148,0,5
LC08_L1TP_013010_20190526_20200829_02_T1,2019-05-26 15:24:36.862442+00:00,LANDSAT_8,40.21785509,48.78,2019-05-26,146,15,5
LC08_L1TP_081234_20190522_20200828_02_T1,2019-05-22 23:54:10.942444+00:00,LANDSAT_8,7.86424814,0.01,2019-05-22,142,23,5
LC08_L1TP_010011_20190521_20200829_02_T1,2019-05-21 15:06:25.553089+00:00,LANDSAT_8,40.55534215,28.28,2019-05-21,141,15,5
LC08_L1TP_010010_20190521_20200828_02_T1,2019-05-21 15:06:01.662050+00:00,LANDSAT_8,39.27981455,5.78,2019-05-21,141,15,5
LC08_L1TP_083234_20190521_20200828_02_T1,2019-05-21 00:06:31.453177+00:00,LANDSAT_8,7.4723397,17.64,2019-05-21,141,0,5
LC08_L1TP_012010_20190519_20200828_02_T1,2019-05-19 15:18:22.160012+00:00,LANDSAT_8,38.86680466,27.43,2019-05-19,139,15,5
LC08_L1TP_082234_20190514_20200828_02_T1,2019-05-14 00:00:16.394576+00:00,LANDSAT_8,5.94045208,0.01,2019-05-14,134,0,5
LC08_L1TP_011010_20190512_20200829_02_T1,2019-05-12 15:12:06.974398+00:00,LANDSAT_8,37.23838941,0.03,2019-05-12,132,15,5
LC08_L1TP_084234_20190512_20200828_02_T1,2019-05-12 00:12:36.718901+00:00,LANDSAT_8,5.4628418,19.29,2019-05-12,132,0,5
LC08_L1TP_013010_20190510_20200829_02_T1,2019-05-10 15:24:27.294511+00:00,LANDSAT_8,36.72859562,18.12,2019-05-10,130,15,5
LC08_L1TP_010011_20190505_20200828_02_T1,2019-05-05 15:06:15.176528+00:00,LANDSAT_8,36.6344973,27.34,2019-05-05,125,15,5
LC08_L1TP_010010_20190505_20200829_02_T1,2019-05-05 15:05:51.281253+00:00,LANDSAT_8,35.35846785,23.32,2019-05-05,125,15,5
LC08_L1TP_012010_20190503_20200829_02_T1,2019-05-03 15:18:11.567686+00:00,LANDSAT_8,34.78227512,0.59,2019-05-03,123,15,5
LC08_L1TP_014010_20190501_20200829_02_T1,2019-05-01 15:30:32.383541+00:00,LANDSAT_8,34.18843397,1.13,2019-05-01,121,15,5
LC08_L1TP_011010_20190426_20200828_02_T1,2019-04-26 15:11:57.717649+00:00,LANDSAT_8,32.62198022,26.12,2019-04-26,116,15,4
LC08_L1GT_013010_20190424_20200829_02_T2,2019-04-24 15:24:19.732355+00:00,LANDSAT_8,31.9713037,100.0,2019-04-24,114,15,4
LC08_L1TP_010011_20190419_20200828_02_T1,2019-04-19 15:06:13.549246+00:00,LANDSAT_8,31.54458856,0.27,2019-04-19,109,15,4
LC08_L1TP_010010_20190419_20200828_02_T1,2019-04-19 15:05:49.683623+00:00,LANDSAT_8,30.27734862,2.21,2019-04-19,109,15,4
LC08_L1TP_012010_20190417_20200829_02_T1,2019-04-17 15:18:12.206611+00:00,LANDSAT_8,29.58170822,22.24,2019-04-17,107,15,4
LC08_L1TP_011010_20190410_20200829_02_T1,2019-04-10 15:12:04.210604+00:00,LANDSAT_8,27.04718442,0.15,2019-04-10,100,15,4
LC08_L1TP_013010_20190408_20200829_02_T1,2019-04-08 15:24:26.559876+00:00,LANDSAT_8,26.30457721,39.56,2019-04-08,98,15,4
LC08_L1GT_010011_20190403_20200829_02_T2,2019-04-03 15:06:19.520710+00:00,LANDSAT_8,25.6557923,99.94,2019-04-03,93,15,4
LC08_L1GT_010010_20190403_20200829_02_T2,2019-04-03 15:05:55.655087+00:00,LANDSAT_8,24.40033203,63.14,2019-04-03,93,15,4
LC08_L1TP_012010_20190401_20200829_02_T1,2019-04-01 15:18:17.834923+00:00,LANDSAT_8,23.63157158,24.21,2019-04-01,91,15,4
LC08_L1GT_011010_20190325_20200829_02_T2,2019-03-25 15:12:08.665116+00:00,LANDSAT_8,20.89044366,95.67,2019-03-25,84,15,3
LC08_L1TP_013010_20190323_20200829_02_T1,2019-03-23 15:24:30.692533+00:00,LANDSAT_8,20.10302103,44.06,2019-03-23,82,15,3
LC08_L1TP_010011_20190318_20200829_02_T1,2019-03-18 15:06:22.882931+00:00,LANDSAT_8,19.35724857,12.86,2019-03-18,77,15,3
LC08_L1TP_010010_20190318_20200829_02_T1,2019-03-18 15:05:59.017309+00:00,LANDSAT_8,18.11506595,35.33,2019-03-18,77,15,3
LC08_L1TP_012010_20190316_20200829_02_T1,2019-03-16 15:18:20.904879+00:00,LANDSAT_8,17.32422825,2.96,2019-03-16,75,15,3
LC08_L1TP_011010_20190309_20200829_02_T1,2019-03-09 15:12:12.456399+00:00,LANDSAT_8,14.55436246,0.64,2019-03-09,68,15,3
LC08_L1TP_013010_20190307_20200829_02_T1,2019-03-07 15:24:34.882463+00:00,LANDSAT_8,13.7739939,99.98,2019-03-07,66,15,3
LC08_L1TP_010011_20190302_20200829_02_T1,2019-03-02 15:06:28.072735+00:00,LANDSAT_8,13.06490292,62.03,2019-03-02,61,15,3
LC08_L1TP_010010_20190302_20200829_02_T1,2019-03-02 15:06:04.198640+00:00,LANDSAT_8,11.83255734,46.75,2019-03-02,61,15,3
LC08_L1TP_012010_20190228_20200829_02_T1,2019-02-28 15:18:26.488953+00:00,LANDSAT_8,11.07297858,0.23,2019-02-28,59,15,2
LC08_L1TP_011010_20190221_20200829_02_T1,2019-02-21 15:12:17.642532+00:00,LANDSAT_8,8.46977189,62.77,2019-02-21,52,15,2
LC08_L1TP_013010_20190219_20200829_02_T1,2019-02-19 15:24:39.750717+00:00,LANDSAT_8,7.75310287,63.28,2019-02-19,50,15,2
LC08_L1TP_010011_20190214_20200829_02_T1,2019-02-14 15:06:32.153383+00:00,LANDSAT_8,7.23303975,42.48,2019-02-14,45,15,2
LC08_L1GT_010010_20190214_20200829_02_T2,2019-02-14 15:06:08.270816+00:00,LANDSAT_8,6.00353115,53.77,2019-02-14,45,15,2
LC08_L1TP_081234_20200625_20200823_02_T1,2020-06-25 23:54:16.492252+00:00,LANDSAT_8,10.99959451,26.61,2020-06-25,177,23,6
LC08_L1TP_010011_20200624_20200824_02_T1,2020-06-24 15:06:31.224275+00:00,LANDSAT_8,43.68894181,47.57,2020-06-24,176,15,6
LC08_L1TP_010010_20200624_20200823_02_T1,2020-06-24 15:06:07.328999+00:00,LANDSAT_8,42.43678146,81.52,2020-06-24,176,15,6
LC08_L1TP_083234_20200624_20200823_02_T1,2020-06-24 00:06:37.144855+00:00,LANDSAT_8,11.0291675,40.94,2020-06-24,176,0,6
LC08_L1TP_012010_20200622_20200823_02_T1,2020-06-22 15:18:27.968912+00:00,LANDSAT_8,42.47646788,38.83,2020-06-22,174,15,6
LC08_L1TP_082234_20200617_20200823_02_T1,2020-06-17 00:00:22.621320+00:00,LANDSAT_8,10.92259124,41.49,2020-06-17,169,0,6
LC08_L1GT_011010_20200615_20200823_02_T2,2020-06-15 15:12:13.347954+00:00,LANDSAT_8,42.39809624,63.4,2020-06-15,167,15,6
LC08_L1GT_084234_20200615_20200823_02_T2,2020-06-15 00:12:43.121469+00:00,LANDSAT_8,10.83234154,83.83,2020-06-15,167,0,6
LC08_L1GT_084233_20200615_20200823_02_T2,2020-06-15 00:12:19.226194+00:00,LANDSAT_8,9.48618738,80.18,2020-06-15,167,0,6
LC08_L1TP_013010_20200613_20200823_02_T1,2020-06-13 15:24:33.852330+00:00,LANDSAT_8,42.31401373,6.5,2020-06-13,165,15,6
LC08_L1GT_081234_20200609_20200824_02_T2,2020-06-09 23:54:07.721210+00:00,LANDSAT_8,10.49273148,95.27,2020-06-09,161,23,6
LC08_L1GT_010011_20200608_20200825_02_T2,2020-06-08 15:06:22.275355+00:00,LANDSAT_8,43.24751574,90.9,2020-06-08,160,15,6
LC08_L1GT_010010_20200608_20200825_02_T2,2020-06-08 15:05:58.380080+00:00,LANDSAT_8,41.98242457,94.02,2020-06-08,160,15,6
LC08_L1GT_083234_20200608_20200824_02_T2,2020-06-08 00:06:28.119710+00:00,LANDSAT_8,10.31425802,63.82,2020-06-08,160,0,6
LC08_L1GT_012010_20200606_20200824_02_T2,2020-06-06 15:18:18.757499+00:00,LANDSAT_8,41.80352354,100.0,2020-06-06,158,15,6
LC08_L1TP_014010_20200604_20200825_02_T1,2020-06-04 15:30:39.088473+00:00,LANDSAT_8,41.59828944,1.72,2020-06-04,156,15,6
LC08_L1TP_082234_20200601_20200825_02_T2,2020-06-01 00:00:12.652707+00:00,LANDSAT_8,9.49328837,54.35,2020-06-01,153,0,6
LC08_L1TP_011010_20200530_20200820_02_T1,2020-05-30 15:12:03.193170+00:00,LANDSAT_8,40.96596755,3.17,2020-05-30,151,15,5
LC08_L1GT_084234_20200530_20200820_02_T2,2020-05-30 00:12:32.882069+00:00,LANDSAT_8,9.20626356,69.37,2020-05-30,151,0,5
LC08_L1TP_084233_20200530_20200820_02_T1,2020-05-30 00:12:08.986794+00:00,LANDSAT_8,7.85798231,45.26,2020-05-30,151,0,5
